experiment,dataset,seed,model,method,pi_train,pi_test,c10,c01,tp,fp,tn,fn,tpr,fpr,tnr,fnr,precision,recall,f1,accuracy,risk,roc_auc,pr_auc,brier,logloss,threshold,neff,notes
exp4,breast_cancer,1,LogisticRegression,nocorr,0.2,0.1,1.0,1.0,15,0,169,4,0.7894736842105263,0.0,1.0,0.21052631578947367,1.0,0.7894736842105263,0.8823529411764706,0.9787234042553191,0.02127659574468085,0.9909685456244159,0.9449980213692124,0.018454372291937592,0.0639855753440009,0.0,,fixed_threshold
exp4,breast_cancer,1,LogisticRegression,offset,0.2,0.1,1.0,1.0,14,0,169,5,0.7368421052631579,0.0,1.0,0.26315789473684215,1.0,0.7368421052631579,0.8484848484848485,0.973404255319149,0.026595744680851064,0.990968545624416,0.9449980213692123,0.02014547620292091,0.07321492276598171,0.0,,offset_corrected
exp4,breast_cancer,1,LogisticRegression,nocorr,0.2,0.1,10.0,1.0,13,0,169,6,0.6842105263157895,0.0,1.0,0.3157894736842105,1.0,0.6842105263157895,0.8125,0.9680851063829787,0.031914893617021274,0.9909685456244159,0.9449980213692124,0.018454372291937592,0.0639855753440009,2.302585092994046,,fixed_threshold
exp4,breast_cancer,1,LogisticRegression,offset,0.2,0.1,10.0,1.0,13,0,169,6,0.6842105263157895,0.0,1.0,0.3157894736842105,1.0,0.6842105263157895,0.8125,0.9680851063829787,0.031914893617021274,0.990968545624416,0.9449980213692123,0.02014547620292091,0.07321492276598171,2.302585092994046,,offset_corrected
exp4,breast_cancer,1,LogisticRegression,nocorr,0.2,0.1,1.0,10.0,17,7,162,2,0.8947368421052632,0.04142011834319527,0.9585798816568047,0.10526315789473684,0.7083333333333334,0.8947368421052632,0.7906976744186046,0.9521276595744681,0.14361702127659576,0.9909685456244159,0.9449980213692124,0.018454372291937592,0.0639855753440009,-2.3025850929940455,,fixed_threshold
exp4,breast_cancer,1,LogisticRegression,offset,0.2,0.1,1.0,10.0,17,3,166,2,0.8947368421052632,0.01775147928994083,0.9822485207100592,0.10526315789473684,0.85,0.8947368421052632,0.8717948717948718,0.973404255319149,0.12234042553191489,0.990968545624416,0.9449980213692123,0.02014547620292091,0.07321492276598171,-2.3025850929940455,,offset_corrected
exp4,breast_cancer,1,LogisticRegression,nocorr,0.2,0.05,1.0,1.0,5,0,179,4,0.5555555555555556,0.0,1.0,0.4444444444444444,1.0,0.5555555555555556,0.7142857142857143,0.9787234042553191,0.02127659574468085,0.9819987585350715,0.8066666666666669,0.017796807832350985,0.06120348515044022,0.0,,fixed_threshold
exp4,breast_cancer,1,LogisticRegression,offset,0.2,0.05,1.0,1.0,5,0,179,4,0.5555555555555556,0.0,1.0,0.4444444444444444,1.0,0.5555555555555556,0.7142857142857143,0.9787234042553191,0.02127659574468085,0.9819987585350715,0.8066666666666666,0.019450174975209632,0.0787034448662147,0.0,,offset_corrected
exp4,breast_cancer,1,LogisticRegression,nocorr,0.2,0.05,10.0,1.0,5,0,179,4,0.5555555555555556,0.0,1.0,0.4444444444444444,1.0,0.5555555555555556,0.7142857142857143,0.9787234042553191,0.02127659574468085,0.9819987585350715,0.8066666666666669,0.017796807832350985,0.06120348515044022,2.302585092994046,,fixed_threshold
exp4,breast_cancer,1,LogisticRegression,offset,0.2,0.05,10.0,1.0,5,0,179,4,0.5555555555555556,0.0,1.0,0.4444444444444444,1.0,0.5555555555555556,0.7142857142857143,0.9787234042553191,0.02127659574468085,0.9819987585350715,0.8066666666666666,0.019450174975209632,0.0787034448662147,2.302585092994046,,offset_corrected
exp4,breast_cancer,1,LogisticRegression,nocorr,0.2,0.05,1.0,10.0,7,7,172,2,0.7777777777777778,0.03910614525139665,0.9608938547486033,0.2222222222222222,0.5,0.7777777777777778,0.6086956521739131,0.9521276595744681,0.14361702127659576,0.9819987585350715,0.8066666666666669,0.017796807832350985,0.06120348515044022,-2.3025850929940455,,fixed_threshold
exp4,breast_cancer,1,LogisticRegression,offset,0.2,0.05,1.0,10.0,6,3,176,3,0.6666666666666666,0.01675977653631285,0.9832402234636871,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9680851063829787,0.17553191489361702,0.9819987585350715,0.8066666666666666,0.019450174975209632,0.0787034448662147,-2.3025850929940455,,offset_corrected
exp4,breast_cancer,1,LogisticRegression,nocorr,0.2,0.01,1.0,1.0,2,0,186,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00335503365247924,0.016198725285935116,0.0,,fixed_threshold
exp4,breast_cancer,1,LogisticRegression,offset,0.2,0.01,1.0,1.0,2,0,186,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00011810931726765512,0.0015770069403331234,0.0,,offset_corrected
exp4,breast_cancer,1,LogisticRegression,nocorr,0.2,0.01,10.0,1.0,2,0,186,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00335503365247924,0.016198725285935116,2.302585092994046,,fixed_threshold
exp4,breast_cancer,1,LogisticRegression,offset,0.2,0.01,10.0,1.0,1,0,186,1,0.5,0.0,1.0,0.5,1.0,0.5,0.6666666666666666,0.9946808510638298,0.005319148936170213,1.0,1.0,0.00011810931726765512,0.0015770069403331234,2.302585092994046,,offset_corrected
exp4,breast_cancer,1,LogisticRegression,nocorr,0.2,0.01,1.0,10.0,2,7,179,0,1.0,0.03763440860215054,0.9623655913978495,0.0,0.2222222222222222,1.0,0.36363636363636365,0.9627659574468085,0.03723404255319149,1.0,1.0,0.00335503365247924,0.016198725285935116,-2.3025850929940455,,fixed_threshold
exp4,breast_cancer,1,LogisticRegression,offset,0.2,0.01,1.0,10.0,2,0,186,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00011810931726765512,0.0015770069403331234,-2.3025850929940455,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.5,1.0,1.0,83,0,94,11,0.8829787234042553,0.0,1.0,0.11702127659574468,1.0,0.8829787234042553,0.9378531073446328,0.9414893617021277,0.05851063829787234,0.994001810774106,0.9946039025408534,0.03951797652600963,0.1302900642300919,0.0,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.5,1.0,1.0,91,3,91,3,0.9680851063829787,0.031914893617021274,0.9680851063829787,0.03191489361702127,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.031914893617021274,0.994001810774106,0.9946039025408535,0.028853708410797128,0.09567742396517794,0.0,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.5,10.0,1.0,77,0,94,17,0.8191489361702128,0.0,1.0,0.18085106382978722,1.0,0.8191489361702128,0.9005847953216374,0.9095744680851063,0.09042553191489362,0.994001810774106,0.9946039025408534,0.03951797652600963,0.1302900642300919,2.302585092994046,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.5,10.0,1.0,80,0,94,14,0.851063829787234,0.0,1.0,0.14893617021276595,1.0,0.851063829787234,0.9195402298850575,0.925531914893617,0.07446808510638298,0.994001810774106,0.9946039025408535,0.028853708410797128,0.09567742396517794,2.302585092994046,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.5,1.0,10.0,91,6,88,3,0.9680851063829787,0.06382978723404255,0.9361702127659575,0.03191489361702127,0.9381443298969072,0.9680851063829787,0.9528795811518325,0.9521276595744681,0.19148936170212766,0.994001810774106,0.9946039025408534,0.03951797652600963,0.1302900642300919,-2.3025850929940455,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.5,1.0,10.0,94,14,80,0,1.0,0.14893617021276595,0.851063829787234,0.0,0.8703703703703703,1.0,0.9306930693069307,0.925531914893617,0.07446808510638298,0.994001810774106,0.9946039025408535,0.028853708410797128,0.09567742396517794,-2.3025850929940455,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.2,1.0,1.0,34,0,150,4,0.8947368421052632,0.0,1.0,0.10526315789473684,1.0,0.8947368421052632,0.9444444444444444,0.9787234042553191,0.02127659574468085,0.996140350877193,0.9866431245631535,0.017043745558686436,0.058241465283028704,0.0,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.2,1.0,1.0,34,0,150,4,0.8947368421052632,0.0,1.0,0.10526315789473684,1.0,0.8947368421052632,0.9444444444444444,0.9787234042553191,0.02127659574468085,0.996140350877193,0.9866431245631533,0.017043745558707402,0.05824148462976003,0.0,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.2,10.0,1.0,31,0,150,7,0.8157894736842105,0.0,1.0,0.1842105263157895,1.0,0.8157894736842105,0.8985507246376812,0.9627659574468085,0.03723404255319149,0.996140350877193,0.9866431245631535,0.017043745558686436,0.058241465283028704,2.302585092994046,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.2,10.0,1.0,31,0,150,7,0.8157894736842105,0.0,1.0,0.1842105263157895,1.0,0.8157894736842105,0.8985507246376812,0.9627659574468085,0.03723404255319149,0.996140350877193,0.9866431245631533,0.017043745558707402,0.05824148462976003,2.302585092994046,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.2,1.0,10.0,38,12,138,0,1.0,0.08,0.92,0.0,0.76,1.0,0.8636363636363636,0.9361702127659575,0.06382978723404255,0.996140350877193,0.9866431245631535,0.017043745558686436,0.058241465283028704,-2.3025850929940455,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.2,1.0,10.0,38,12,138,0,1.0,0.08,0.92,0.0,0.76,1.0,0.8636363636363636,0.9361702127659575,0.06382978723404255,0.996140350877193,0.9866431245631533,0.017043745558707402,0.05824148462976003,-2.3025850929940455,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.1,1.0,1.0,16,0,169,3,0.8421052631578947,0.0,1.0,0.1578947368421053,1.0,0.8421052631578947,0.9142857142857143,0.9840425531914894,0.015957446808510637,0.9940828402366864,0.9603163892637574,0.015001104696717718,0.05241285280188493,0.0,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.1,1.0,1.0,16,0,169,3,0.8421052631578947,0.0,1.0,0.1578947368421053,1.0,0.8421052631578947,0.9142857142857143,0.9840425531914894,0.015957446808510637,0.9940828402366864,0.9603163892637576,0.014363869841531741,0.04866766642213051,0.0,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.1,10.0,1.0,15,0,169,4,0.7894736842105263,0.0,1.0,0.21052631578947367,1.0,0.7894736842105263,0.8823529411764706,0.9787234042553191,0.02127659574468085,0.9940828402366864,0.9603163892637574,0.015001104696717718,0.05241285280188493,2.302585092994046,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.1,10.0,1.0,14,0,169,5,0.7368421052631579,0.0,1.0,0.26315789473684215,1.0,0.7368421052631579,0.8484848484848485,0.973404255319149,0.026595744680851064,0.9940828402366864,0.9603163892637576,0.014363869841531741,0.04866766642213051,2.302585092994046,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.1,1.0,10.0,19,13,156,0,1.0,0.07692307692307693,0.9230769230769231,0.0,0.59375,1.0,0.7450980392156863,0.9308510638297872,0.06914893617021277,0.9940828402366864,0.9603163892637574,0.015001104696717718,0.05241285280188493,-2.3025850929940455,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.1,1.0,10.0,19,8,161,0,1.0,0.047337278106508875,0.9526627218934911,0.0,0.7037037037037037,1.0,0.8260869565217391,0.9574468085106383,0.0425531914893617,0.9940828402366864,0.9603163892637576,0.014363869841531741,0.04866766642213051,-2.3025850929940455,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.05,1.0,1.0,8,0,179,1,0.8888888888888888,0.0,1.0,0.11111111111111116,1.0,0.8888888888888888,0.9411764705882353,0.9946808510638298,0.005319148936170213,0.9950341402855369,0.9477124183006538,0.010210856779852511,0.04020717409529019,0.0,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.05,1.0,1.0,7,0,179,2,0.7777777777777778,0.0,1.0,0.2222222222222222,1.0,0.7777777777777778,0.875,0.9893617021276596,0.010638297872340425,0.9950341402855369,0.9477124183006537,0.007176844154145947,0.02720682568365985,0.0,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.05,10.0,1.0,7,0,179,2,0.7777777777777778,0.0,1.0,0.2222222222222222,1.0,0.7777777777777778,0.875,0.9893617021276596,0.010638297872340425,0.9950341402855369,0.9477124183006538,0.010210856779852511,0.04020717409529019,2.302585092994046,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.05,10.0,1.0,7,0,179,2,0.7777777777777778,0.0,1.0,0.2222222222222222,1.0,0.7777777777777778,0.875,0.9893617021276596,0.010638297872340425,0.9950341402855369,0.9477124183006537,0.007176844154145947,0.02720682568365985,2.302585092994046,,offset_corrected
exp4,breast_cancer,2,LogisticRegression,nocorr,0.2,0.05,1.0,10.0,9,13,166,0,1.0,0.07262569832402235,0.9273743016759777,0.0,0.4090909090909091,1.0,0.5806451612903226,0.9308510638297872,0.06914893617021277,0.9950341402855369,0.9477124183006538,0.010210856779852511,0.04020717409529019,-2.3025850929940455,,fixed_threshold
exp4,breast_cancer,2,LogisticRegression,offset,0.2,0.05,1.0,10.0,8,5,174,1,0.8888888888888888,0.027932960893854747,0.9720670391061452,0.11111111111111116,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.9680851063829787,0.0797872340425532,0.9950341402855369,0.9477124183006537,0.007176844154145947,0.02720682568365985,-2.3025850929940455,,offset_corrected
